ID,año,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,estado_etiqueta
17,2022,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.4,Morelos
17,2022,petrolífero,pequeño generador,lodos,lodos,1.24,Morelos
17,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.37,Morelos
17,2022,petrolífero,pequeño generador,sólidos,otros,0.04,Morelos
17,2022,petrolífero,microgenerador,lodos,lodos,0.43,Morelos
17,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.18,Morelos
17,2022,petrolífero,microgenerador,lodos,lodos,0.32,Morelos
17,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.3,Morelos
17,2022,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.02,Morelos
17,2022,petrolífero,microgenerador,agua contaminada,agua contaminada,0.02,Morelos
17,2022,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.08,Morelos
17,2022,petrolífero,microgenerador,lodos,lodos,0.12,Morelos
17,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.24,Morelos
17,2022,petrolífero,microgenerador,sólidos,otros,0.0,Morelos
17,2022,petrolífero,microgenerador,lodos,lodos,0.1,Morelos
17,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.04,Morelos
17,2022,petrolífero,microgenerador,lodos,lodos,0.25,Morelos
17,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.15,Morelos
17,2022,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.1,Morelos
17,2022,petrolífero,pequeño generador,lodos,lodos,0.8,Morelos
17,2022,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.8,Morelos
17,2022,petrolífero,microgenerador,lodos,lodos,0.16,Morelos
17,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.08,Morelos
17,2022,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.02,Morelos
17,2022,petrolífero,microgenerador,lodos,lodos,0.18,Morelos
17,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.06,Morelos
17,2022,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.05,Morelos
17,2022,petrolífero,pequeño generador,lodos,lodos,0.4,Morelos
17,2023,petrolífero,microgenerador,agua contaminada,agua contaminada,0.05,Morelos
17,2023,petrolífero,microgenerador,lodos,lodos,0.1,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.22,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.01,Morelos
17,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.01,Morelos
17,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,0.25,Morelos
17,2023,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.01,Morelos
17,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.51,Morelos
17,2023,petrolífero,pequeño generador,sólidos,otros,0.05,Morelos
17,2023,petrolífero,pequeño generador,agua contaminada,agua contaminada,0.1,Morelos
17,2023,petrolífero,pequeño generador,lodos,lodos,1.5,Morelos
17,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.3,Morelos
17,2023,petrolífero,pequeño generador,lodos,lodos,0.33,Morelos
17,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.13,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.14,Morelos
17,2023,petrolífero,microgenerador,lodos,lodos,0.11,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.1,Morelos
17,2023,petrolífero,microgenerador,lodos,lodos,0.2,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Morelos
17,2023,petrolífero,microgenerador,lodos,lodos,0.1,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.12,Morelos
17,2023,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.05,Morelos
17,2023,petrolífero,pequeño generador,lodos,lodos,3.0,Morelos
17,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.03,Morelos
17,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.02,Morelos
17,2023,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.2,Morelos
17,2023,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.2,Morelos
18,2017,petrolero,microgenerador,aceites gastados,aceites lubricantes,0.32,Nayarit
18,2017,petrolero,microgenerador,líquidos de proceso,agua contaminada,0.13,Nayarit
18,2017,petrolero,microgenerador,líquidos de proceso,otros,0.32,Nayarit
18,2017,petrolero,microgenerador,lodos,lodos,0.1,Nayarit
18,2017,petrolero,microgenerador,lodos aceitosos,lodos,0.07,Nayarit
18,2017,petrolero,microgenerador,lodos aceitosos,lodos,1.68,Nayarit
18,2017,petrolero,microgenerador,material textil,sólidos contaminados,0.16,Nayarit
18,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.78,Nayarit
18,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.0,Nayarit
18,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.66,Nayarit
18,2017,petrolero,microgenerador,sólidos,otros,0.02,Nayarit
18,2017,petrolero,microgenerador,sólidos,sin datos,0.2,Nayarit
18,2017,petrolero,microgenerador,otros,baterías y pilas,0.06,Nayarit
18,2017,petrolero,pequeño generador,aceites gastados,aceites lubricantes,6.2,Nayarit
18,2017,petrolero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.1,Nayarit
18,2017,petrolero,pequeño generador,líquidos de proceso,agua contaminada,0.51,Nayarit
18,2017,petrolero,pequeño generador,lodos,lodos,0.1,Nayarit
18,2017,petrolero,pequeño generador,lodos aceitosos,lodos,4.74,Nayarit
18,2017,petrolero,pequeño generador,pinturas y productos relacionados,pinturas y productos relacionados,0.2,Nayarit
18,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.41,Nayarit
18,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,2.65,Nayarit
18,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.99,Nayarit
18,2017,petrolero,pequeño generador,sólidos,otros,0.01,Nayarit
18,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.72,Nayarit
18,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.5,Nayarit
18,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,0.04,Nayarit
18,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,0.55,Nayarit
18,2018,petrolífero,microgenerador,filtros contaminados,filtros contaminados,0.03,Nayarit
18,2018,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.24,Nayarit
18,2018,petrolífero,microgenerador,lámparas fluorescentes,otros,0.03,Nayarit
18,2018,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.39,Nayarit
18,2018,petrolífero,microgenerador,lodos contaminados con hidrocarburos,lodos,3.35,Nayarit
18,2018,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.03,Nayarit
18,2018,petrolífero,microgenerador,sólidos contaminados,sólidos contaminados,1.97,Nayarit
18,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,6.64,Nayarit
18,2018,petrolífero,pequeño generador,filtros contaminados,filtros contaminados,0.08,Nayarit
18,2018,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,5.94,Nayarit
18,2018,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.06,Nayarit
18,2018,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,1.5,Nayarit
18,2018,petrolífero,pequeño generador,lodos contaminados con hidrocarburos,lodos contaminados con hidrocarburos,34.28,Nayarit
18,2018,petrolífero,pequeño generador,sólidos contaminados,sin datos,15.8,Nayarit
18,2018,petrolífero,pequeño generador,baterías alcalinas,baterías y pilas,0.04,Nayarit
18,2018,petrolífero,pequeño generador,solventes,solventes,0.03,Nayarit
18,2019,petrolífero,microgenerador,aceites gastados,aceites hidráulicos,0.0,Nayarit
18,2019,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.0,Nayarit
18,2019,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.0,Nayarit
18,2019,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.0,Nayarit
18,2019,petrolífero,microgenerador,líquidos de proceso,otros,0.0,Nayarit
18,2019,petrolífero,microgenerador,lodos,lodos,0.242,Nayarit
18,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.0572,Nayarit
18,2019,petrolífero,microgenerador,sólidos,filtros contaminados,0.0,Nayarit
18,2019,petrolífero,microgenerador,sólidos,otros,0.0,Nayarit
18,2019,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.0,Nayarit
18,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Nayarit
18,2019,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,0.0,Nayarit
18,2019,petrolífero,pequeño generador,líquidos de proceso,otros,0.0,Nayarit
18,2019,petrolífero,pequeño generador,lodos,lodos,0.0,Nayarit
18,2019,petrolífero,pequeño generador,sólidos,residuos de hidrocarburos,0.0,Nayarit
18,2019,petrolífero,pequeño generador,sólidos,filtros contaminados,0.0,Nayarit
18,2019,petrolífero,pequeño generador,sólidos,otros,0.0,Nayarit
18,2019,petrolífero,pequeño generador,solventes,solventes,0.0,Nayarit
18,2020,petrolífero,microgenerador,aceites lubricantes,aceites gastados,0.08,Nayarit
18,2020,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.08,Nayarit
18,2020,petrolífero,microgenerador,lodos,lodos,0.015,Nayarit
18,2020,petrolífero,microgenerador,natas de pintura,pinturas y productos relacionados,1.26,Nayarit
18,2020,petrolífero,microgenerador,solventes,solventes,1.131,Nayarit
18,2020,petrolífero,pequeño generador,aceites lubricantes,aceites gastados,1.14,Nayarit
18,2020,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,0.21596,Nayarit
18,2020,petrolífero,pequeño generador,lodos,lodos,3.336,Nayarit
18,2020,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.12599,Nayarit
18,2021,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.08,Nayarit
18,2021,petrolífero,microgenerador,otros,agua contaminada,0.08,Nayarit
18,2021,petrolífero,microgenerador,pinturas y productos relacionados,pinturas y productos relacionados,1.26,Nayarit
18,2021,petrolífero,microgenerador,solventes,solventes,1.13,Nayarit
18,2021,petrolífero,microgenerador,lodos,lodos,0.02,Nayarit
18,2021,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,1.14,Nayarit
18,2021,petrolífero,pequeño generador,otros,agua contaminada,0.22,Nayarit
18,2021,petrolífero,pequeño generador,sólidos,sólidos contaminados,1.13,Nayarit
18,2021,petrolífero,pequeño generador,lodos,lodos,3.34,Nayarit
18,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.09,Nayarit
18,2022,petrolífero,microgenerador,sólidos,sólidos contaminados,0.11,Nayarit
18,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.0,Nayarit
18,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.0,Nayarit
18,2023,petrolífero,microgenerador,lodos,lodos,0.24,Nayarit
18,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.1,Nayarit
18,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.0,Nayarit
18,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.0,Nayarit
18,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.03,Nayarit
18,2023,petrolífero,microgenerador,lodos,lodos,0.18,Nayarit
18,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.06,Nayarit
18,2023,petrolífero,microgenerador,sólidos,otros,0.04,Nayarit
18,2023,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.34,Nayarit
18,2023,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.01,Nayarit
18,2023,petrolífero,microgenerador,lodos,lodos,1.5,Nayarit
18,2023,petrolífero,microgenerador,sólidos,sólidos contaminados,0.51,Nayarit
18,2023,petrolífero,microgenerador,sólidos,otros,0.32,Nayarit
19,2017,petrolero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.04,Nuevo León
19,2017,petrolero,microgenerador,líquidos de proceso,agua contaminada,0.51,Nuevo León
19,2017,petrolero,microgenerador,lodos,lodos,0.06,Nuevo León
19,2017,petrolero,microgenerador,lodos aceitosos,residuos de hidrocarburos,0.23,Nuevo León
19,2017,petrolero,microgenerador,lodos aceitosos,lodos,0.22,Nuevo León
19,2017,petrolero,microgenerador,lodos aceitosos,lodos,1.29,Nuevo León
19,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.78,Nuevo León
19,2017,petrolero,microgenerador,sólidos,sólidos contaminados,0.84,Nuevo León
19,2017,petrolero,microgenerador,otros,baterías y pilas,0.11,Nuevo León
19,2017,petrolero,pequeño generador,aceites gastados,aceites lubricantes,8.0,Nuevo León
19,2017,petrolero,pequeño generador,baterías y pilas,sin datos,0.73,Nuevo León
19,2017,petrolero,pequeño generador,baterías y pilas,baterías y pilas,0.19,Nuevo León
19,2017,petrolero,pequeño generador,baterías y pilas,baterías y pilas,0.3,Nuevo León
19,2017,petrolero,pequeño generador,líquidos de proceso,agua contaminada,1074.27,Nuevo León
19,2017,petrolero,pequeño generador,lodos,lodos,13.0,Nuevo León
19,2017,petrolero,pequeño generador,lodos aceitosos,residuos de hidrocarburos,16.01,Nuevo León
19,2017,petrolero,pequeño generador,lodos aceitosos,lodos,22.68,Nuevo León
19,2017,petrolero,pequeño generador,lodos aceitosos,lodos,1.28,Nuevo León
19,2017,petrolero,pequeño generador,material textil,sólidos contaminados,2.06,Nuevo León
19,2017,petrolero,pequeño generador,residuos líquidos,agua contaminada,8.4,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,otros,1.06,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,42.61,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,2.02,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,8.99,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,otros,2.86,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,2.05,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,0.45,Nuevo León
19,2017,petrolero,pequeño generador,sólidos,sólidos contaminados,25.11,Nuevo León
19,2017,petrolero,pequeño generador,otros,baterías y pilas,0.08,Nuevo León
19,2017,petrolero,gran generador,aceites gastados,aceites lubricantes,0.16,Nuevo León
19,2017,petrolero,gran generador,baterías y pilas,baterías y pilas,0.0,Nuevo León
19,2017,petrolero,gran generador,baterías y pilas,baterías y pilas,0.01,Nuevo León
19,2017,petrolero,gran generador,líquidos de proceso,agua contaminada,27.3,Nuevo León
19,2017,petrolero,gran generador,lodos aceitosos,lodos,0.85,Nuevo León
19,2017,petrolero,gran generador,sólidos,otros,0.05,Nuevo León
19,2017,petrolero,gran generador,sólidos,sólidos contaminados,0.85,Nuevo León
19,2017,petrolero,gran generador,sólidos,sólidos contaminados,0.09,Nuevo León
19,2017,petrolero,gran generador,sólidos,otros,0.05,Nuevo León
19,2017,petrolero,gran generador,sólidos,sólidos contaminados,0.05,Nuevo León
19,2017,petrolero,gran generador,sólidos,sólidos contaminados,0.63,Nuevo León
19,2017,petróleo y petroquímica,pequeño generador,aceites gastados,aceites lubricantes,2.13,Nuevo León
19,2017,petróleo y petroquímica,pequeño generador,baterías y pilas,baterías y pilas,0.73,Nuevo León
19,2017,petróleo y petroquímica,pequeño generador,material textil,sólidos contaminados,2.35,Nuevo León
19,2017,petróleo y petroquímica,pequeño generador,sólidos,sólidos contaminados,2.1,Nuevo León
19,2017,petróleo y petroquímica,pequeño generador,sólidos,sólidos contaminados,1.07,Nuevo León
19,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,1.33,Nuevo León
19,2018,petrolífero,microgenerador,aceites gastados,aceites gastados,1.18,Nuevo León
19,2018,petrolífero,microgenerador,baterías alcalinas,baterías y pilas,0.0,Nuevo León
19,2018,petrolífero,microgenerador,botes presurizados,sólidos contaminados,0.18,Nuevo León
19,2018,petrolífero,microgenerador,lámparas fluorescentes,otros,1.05,Nuevo León
19,2018,petrolífero,microgenerador,lodos contaminados con hidrocarburos,lodos,23.66,Nuevo León
19,2018,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.05,Nuevo León
19,2018,petrolífero,microgenerador,sólidos contaminados,sólidos contaminados,9.1,Nuevo León
19,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,0.22,Nuevo León
19,2018,petrolífero,pequeño generador,aceites gastados,aceites gastados,15.02,Nuevo León
19,2018,petrolífero,pequeño generador,baterías alcalinas,baterías y pilas,0.32,Nuevo León
19,2018,petrolífero,pequeño generador,botes presurizados,sólidos contaminados,6.01,Nuevo León
19,2018,petrolífero,pequeño generador,filtros contaminados,filtros contaminados,3.09,Nuevo León
19,2018,petrolífero,pequeño generador,lámparas fluorescentes,otros,1.71,Nuevo León
19,2018,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,552.02,Nuevo León
19,2018,petrolífero,pequeño generador,lodos contaminados con hidrocarburos,lodos,118.24,Nuevo León
19,2018,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.47,Nuevo León
19,2018,petrolífero,pequeño generador,residuos punzocortantes,biológico infeccioso,0.02,Nuevo León
19,2018,petrolífero,pequeño generador,sólidos contaminados,sólidos contaminados,67.72,Nuevo León
19,2018,petrolero,pequeño generador,aceites gastados,aceites lubricantes,0.4,Nuevo León
19,2018,petrolero,pequeño generador,líquidos de proceso,sustancias corrosivas,4.0,Nuevo León
19,2018,petrolero,pequeño generador,sólidos,sólidos contaminados,0.2,Nuevo León
19,2018,petrolero,pequeño generador,líquidos de proceso,otros,0.2,Nuevo León
19,2018,petrolero,pequeño generador,sólidos,sólidos contaminados,0.25,Nuevo León
19,2018,petrolero,pequeño generador,sólidos,sólidos contaminados,0.3,Nuevo León
19,2018,petrolero,gran generador,lodos,otros,831.54,Nuevo León
19,2018,petrolero,gran generador,lodos,otros,1218.46,Nuevo León
19,2018,petrolero,gran generador,sólidos,otros,0.4,Nuevo León
19,2018,petrolero,gran generador,sólidos,otros,25.85,Nuevo León
19,2018,petrolero,gran generador,sólidos,otros,100.8,Nuevo León
19,2018,petrolero,gran generador,sólidos,sólidos contaminados,0.07,Nuevo León
19,2018,petrolero,gran generador,lodos aceitosos,lodos,10.0,Nuevo León
19,2018,petrolero,gran generador,otros,otros,1010.0,Nuevo León
19,2018,petrolero,gran generador,otros,otros,9.0,Nuevo León
19,2018,petrolero,gran generador,aceites gastados,aceites lubricantes,3.6,Nuevo León
19,2019,petrolero,pequeño generador,aceites gastados,aceites lubricantes,0.0,Nuevo León
19,2019,petrolero,pequeño generador,líquidos de proceso,sustancias corrosivas,0.0,Nuevo León
19,2019,petrolero,pequeño generador,líquidos de proceso,otros,0.0,Nuevo León
19,2019,petrolero,pequeño generador,sólidos,sólidos contaminados,0.0,Nuevo León
19,2019,petrolero,pequeño generador,sólidos,sólidos contaminados,0.0,Nuevo León
19,2019,petrolero,pequeño generador,sólidos,sólidos contaminados,0.0,Nuevo León
19,2019,petrolero,gran generador,aceites gastados,aceites lubricantes,0.0,Nuevo León
19,2019,petrolero,gran generador,lodos,lodos,0.0,Nuevo León
19,2019,petrolero,gran generador,lodos,lodos,0.0,Nuevo León
19,2019,petrolero,gran generador,lodos,lodos,0.0,Nuevo León
19,2019,petrolero,gran generador,otros,otros,0.0,Nuevo León
19,2019,petrolero,gran generador,otros,otros,0.0,Nuevo León
19,2019,petrolero,gran generador,sólidos,sólidos contaminados,0.0,Nuevo León
19,2019,petrolero,gran generador,sólidos,otros,0.0,Nuevo León
19,2019,petrolero,gran generador,sólidos,otros,0.0,Nuevo León
19,2019,petrolero,gran generador,sólidos,otros,0.0,Nuevo León
19,2019,petrolífero,microgenerador,aceites gastados,aceites hidráulicos,0.0,Nuevo León
19,2019,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.0,Nuevo León
19,2019,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.0,Nuevo León
19,2019,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.0,Nuevo León
19,2019,petrolífero,microgenerador,lodos,lodos,0.14,Nuevo León
19,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.0,Nuevo León
19,2019,petrolífero,microgenerador,sólidos,sólidos contaminados,0.1,Nuevo León
19,2019,petrolífero,microgenerador,sólidos,otros,0.0,Nuevo León
19,2019,petrolífero,pequeño generador,aceites gastados,aceites hidráulicos,0.0,Nuevo León
19,2019,petrolífero,pequeño generador,aceites gastados,aceites lubricantes,0.04,Nuevo León
19,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.008,Nuevo León
19,2019,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.0,Nuevo León
19,2019,petrolífero,pequeño generador,líquidos de proceso,otros,4.0,Nuevo León
19,2019,petrolífero,pequeño generador,lodos,lodos,0.15,Nuevo León
19,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.0,Nuevo León
19,2019,petrolífero,pequeño generador,sólidos,sólidos contaminados,0.336,Nuevo León
19,2019,petrolífero,pequeño generador,sólidos,filtros contaminados,0.0,Nuevo León
19,2019,petrolífero,pequeño generador,sólidos,otros,0.008,Nuevo León
19,2019,petrolífero,pequeño generador,sólidos,biológico infeccioso,0.0,Nuevo León
19,2020,petrolero,microgenerador,aceites gastados,aceites gastados,0.005,Nuevo León
19,2020,petrolero,microgenerador,sólidos,sólidos contaminados,0.005,Nuevo León
19,2020,petrolero,microgenerador,sólidos,sólidos contaminados,0.005,Nuevo León
19,2020,petrolero,microgenerador,sólidos,sólidos contaminados,0.005,Nuevo León
19,2020,petrolero,gran generador,aceites gastados,aceites gastados,4.0,Nuevo León
19,2020,petrolero,gran generador,aceites gastados,aceites gastados,3.0,Nuevo León
19,2020,petrolero,gran generador,aceites gastados,aceites gastados,4.0,Nuevo León
19,2020,petrolero,gran generador,aceites gastados,aceites gastados,3.0,Nuevo León
19,2020,petrolero,gran generador,líquidos de proceso,otros,2.0,Nuevo León
19,2020,petrolero,gran generador,lodos,lodos,3.0,Nuevo León
19,2020,petrolero,gran generador,otros,residuos de hidrocarburos,20.0,Nuevo León
19,2020,petrolero,gran generador,otros,residuos de hidrocarburos,20.0,Nuevo León
19,2020,petrolero,gran generador,otros,residuos de hidrocarburos,1.0,Nuevo León
19,2020,petrolero,gran generador,otros,residuos de hidrocarburos,1.0,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,1.0,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.1,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.3,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.2,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,1.0,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.3,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.3,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.5,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.2,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.2,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,2.0,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.5,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.3,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.3,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.2,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,1.0,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.5,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,1.0,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,1.35,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.35,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,1.5,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.5,Nuevo León
19,2020,petrolero,gran generador,sólidos,sólidos contaminados,0.5,Nuevo León
19,2020,petrolífero,microgenerador,aceites hidráulicos,aceites gastados,0.04,Nuevo León
19,2020,petrolífero,microgenerador,aceites lubricantes,aceites gastados,0.276,Nuevo León
19,2020,petrolífero,microgenerador,líquidos de proceso,agua contaminada,0.239,Nuevo León
19,2020,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.201,Nuevo León
19,2020,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.096,Nuevo León
19,2020,petrolífero,microgenerador,lámparas fluorescentes,otros,0.01625,Nuevo León
19,2020,petrolífero,microgenerador,lodos,lodos,5.0184,Nuevo León
19,2020,petrolífero,microgenerador,sólidos,sólidos contaminados,4.6855,Nuevo León
19,2020,petrolífero,pequeño generador,aceites lubricantes,aceites gastados,5.6812,Nuevo León
19,2020,petrolífero,pequeño generador,líquidos de proceso,agua contaminada,416.8,Nuevo León
19,2020,petrolífero,pequeño generador,baterías y pilas,baterías y pilas,0.576,Nuevo León
19,2020,petrolífero,pequeño generador,residuos de hidrocarburos,residuos de hidrocarburos,3.8035,Nuevo León
19,2020,petrolífero,pequeño generador,lámparas fluorescentes,otros,0.722,Nuevo León
19,2020,petrolífero,pequeño generador,lodos,lodos,17.996,Nuevo León
19,2020,petrolífero,pequeño generador,sólidos,sólidos contaminados,27.5966,Nuevo León
19,2021,petrolero,microgenerador,aceites gastados,aceites lubricantes,0.01,Nuevo León
19,2021,petrolero,microgenerador,sólidos,sólidos contaminados,0.01,Nuevo León
19,2021,petrolero,microgenerador,sólidos,sólidos contaminados,0.01,Nuevo León
19,2021,petrolero,gran generador,aceites gastados,aceites hidráulicos,7.0,Nuevo León
19,2021,petrolero,gran generador,aceites gastados,aceites lubricantes,3.0,Nuevo León
19,2021,petrolero,gran generador,aceites gastados,sin datos,4.0,Nuevo León
19,2021,petrolero,gran generador,líquidos de proceso,otros,2.0,Nuevo León
19,2021,petrolero,gran generador,residuos líquidos,residuos de hidrocarburos,42.0,Nuevo León
19,2021,petrolero,gran generador,sólidos,sólidos contaminados,1.0,Nuevo León
19,2021,petrolero,gran generador,sólidos,sin datos,0.6,Nuevo León
19,2021,petrolero,gran generador,sólidos,sólidos contaminados,5.0,Nuevo León
19,2021,petrolero,gran generador,sólidos,sin datos,5.0,Nuevo León
19,2021,petrolero,gran generador,sólidos,sólidos contaminados,2.5,Nuevo León
19,2021,petrolero,gran generador,lodos,lodos,3.0,Nuevo León
19,2021,petrolífero,microgenerador,aceites gastados,aceites hidráulicos,0.04,Nuevo León
19,2021,petrolífero,microgenerador,aceites gastados,aceites lubricantes,0.28,Nuevo León
19,2021,petrolífero,microgenerador,baterías y pilas,baterías y pilas,0.2,Nuevo León
19,2021,petrolífero,microgenerador,residuos de hidrocarburos,residuos de hidrocarburos,0.1,Nuevo León
19,2021,petrolífero,microgenerador,otros,agua contaminada,0.24,Nuevo León
19,2021,petrolífero,microgenerador,sólidos,sólidos contaminados,4.69,Nuevo León
19,2021,petrolífero,microgenerador,sólidos,otros,0.02,Nuevo León
19,2021,petrolífero,microgenerador,lodos,lodos,5.02,Nuevo León
