id_entidad_federaativa,entidad_federativa,municipio,anio,subsector,categoria_generador,categoria_residuo,tipo_residuo,generacion_estimada,entidad_federativa_etq
11,Guanajuato,San José Iturbide,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.05,Guanajuato
11,Guanajuato,San José Iturbide,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.12,Guanajuato
11,Guanajuato,San Luis de La Paz,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01,Guanajuato
11,Guanajuato,San Luis de La Paz,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02,Guanajuato
11,Guanajuato,San Luis de La Paz,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.14,Guanajuato
11,Guanajuato,San Luis de La Paz,2023,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",0.12,Guanajuato
11,Guanajuato,San Luis de La Paz,2023,Petrolífero,Pequeño Generador,Lodos,Lodos aceitosos,0.2,Guanajuato
11,Guanajuato,San Luis de La Paz,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.23,Guanajuato
11,Guanajuato,Santa Cruz de Juventino Rosas,2023,Petrolífero,Microgenerador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.04,Guanajuato
11,Guanajuato,Santa Cruz de Juventino Rosas,2023,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras",0.02,Guanajuato
11,Guanajuato,Santa Cruz de Juventino Rosas,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.15,Guanajuato
11,Guanajuato,Santa Cruz de Juventino Rosas,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.07,Guanajuato
11,Guanajuato,Silao,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01,Guanajuato
11,Guanajuato,Silao,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02,Guanajuato
11,Guanajuato,Silao,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.14,Guanajuato
11,Guanajuato,Silao,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.2,Guanajuato
11,Guanajuato,Silao,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",1.16,Guanajuato
11,Guanajuato,Valle de Santiago,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.1,Guanajuato
11,Guanajuato,Valle de Santiago,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.05,Guanajuato
11,Guanajuato,Valle de Santiago,2023,Petrolífero,Pequeño Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios",0.39,Guanajuato
11,Guanajuato,Valle de Santiago,2023,Petrolífero,Pequeño Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.33,Guanajuato
11,Guanajuato,Yuriria,2023,Petrolífero,Microgenerador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.01,Guanajuato
11,Guanajuato,Yuriria,2023,Petrolífero,Microgenerador,Lodos,Lodos aceitosos,0.05,Guanajuato
11,Guanajuato,Yuriria,2023,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.02,Guanajuato
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite",1.12,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Otros lodos,2.11,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Material textil,"Telas, felpas, estopas",0.36,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",1.42,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,De mantenimiento automotríz,0.01,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,Lampara fluorescentes,0.03,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes",0.03,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,No especificado,0.11,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0.3,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,14.4,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,"Lodos residuales de proceso, de tratamiento de aguas residuales",1.2,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Otros lodos,4.31,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Material textil,"Telas, felpas, estopas",5.61,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",9.6,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,De mantenimiento automotríz,0.01,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01,Guerrero
12,Guerrero,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,Lampara fluorescentes,0.01,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,0.36,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,0.06,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Botes de Presurizados,Envases de aerosol,0.04,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Filtro de aire o aceite contaminados,Filtros de aire usados,0.01,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,0.1,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,0.02,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Lodos Contaminados con Hidrocarburos,Lodos aceitosos,4.47,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,0.04,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Microgenerador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite",2.85,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,0.3,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,9.3,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Pequeno generador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices",0.46,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Pequeno generador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,0.19,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos Contaminados con Hidrocarburos,Lodos aceitosos,12.49,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos de tanques de almacenamiento de hidrocarburos,Lodos de tanques de hidrocarburos,1.15,Guerrero
12,Guerrero,Sin Dato,2018,Petrolifero,Pequeno generador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite",2.74,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles",0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Filtro de aire o de aceite contaminados,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Lámpara fluorescentes,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,hidraulicos,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,0.0,Guerrero
12,Guerrero,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0,Guerrero
